GeneID,Phylostrata,EnsemblID,Entrez
PMAIP1,15,ENSGALG00010009024,770077
PMCH,9,ENSGALG00010011331,418091
PMCH,9,ENSG00000183395,5367
PMEL,8,ENSG00000185664,6490
PMEL,8,ENSGALG00010024745,396007
PMEPA1,9,ENSG00000124225,56937
PMEPA1,9,ENSGALG00010014942,428166
PMF1-BGLAP,3,ENSG00000260238,100527963
PMFBP1,12,ENSG00000118557,83449
PML,9,ENSG00000140464,5371
PMM1,2,ENSGALG00010010841,417989
PMM1,2,ENSG00000100417,5372
PMM1,2,ENSDARG00000038398,100007686
PMM2,2,ENSG00000140650,5373
PMM2,2,ENSGALG00010017266,427679
PMP2,4,ENSG00000147588,5375
PMP22,8,ENSGALG00010029937,417327
PMP22,8,ENSG00000109099,5376
PMPCA,2,ENSG00000165688,23203
PMPCA,2,ENSGALG00010028142,417134
PMPCB,1,ENSG00000105819,9512
PMPCB,1,ENSGALG00010009541,417718
PMS1,4,ENSG00000064933,5378
PMS1,4,ENSGALG00010012885,423980
PMS2,2,ENSG00000122512,5395
PMS2,2,ENSGALG00010021776,101752182
PMVK,4,ENSG00000163344,10654
PMVK,4,ENSGALG00010027899,101747962
PNCK,2,ENSG00000130822,139728
PNISR,4,ENSGALG00010004306,421796
PNISR,4,ENSG00000132424,25957
PNKD,4,ENSG00000127838,25953
PNKP,2,ENSG00000039650,11284
PNLDC1,2,ENSG00000146453,154197
PNLDC1,2,ENSGALG00010004390,428595
PNLIP,4,ENSG00000175535,5406
PNLIPRP1,4,ENSG00000291891,5407
PNLIPRP1,4,ENSGALG00010022713,423916
PNLIPRP3,10,ENSG00000203837,119548
PNMA1,12,ENSG00000176903,9240
PNMA3,12,ENSG00000183837,29944
PNMA5,13,ENSG00000198883,114824
PNMA6A,12,ENSG00000235961,128966702
PNMT,8,ENSGALG00010024380,100858738
PNMT,8,ENSG00000141744,5409
PNN,2,ENSG00000100941,5411
PNN,2,ENSGALG00010006382,423338
PNO1,1,ENSG00000115946,56902
PNO1,1,ENSGALG00010017771,769547
PNOC,8,ENSGALG00010010851,422019
PNOC,8,ENSG00000168081,5368
PNP,1,ENSG00000291814,4860
PNPLA1,10,ENSG00000180316,285848
PNPLA2,2,ENSGALG00010026898,431066
PNPLA2,2,ENSG00000177666,57104
PNPLA3,2,ENSGALG00010013267,418233
PNPLA3,2,ENSG00000100344,80339
PNPLA4,2,ENSGALG00010001713,418653
PNPLA4,2,ENSG00000006757,8228
PNPLA5,10,ENSG00000100341,150379
PNPLA6,1,ENSG00000032444,10908
PNPLA6,1,ENSGALG00010003585,425396
PNPLA7,1,ENSG00000130653,375775
PNPLA7,1,ENSDARG00000040002,503936
PNPLA7,1,ENSGALG00010027861,427774
PNPLA8,2,ENSDARG00000078745,100126812
PNPLA8,2,ENSG00000135241,50640
PNPLA8,2,ENSGALG00010001753,417785
PNPO,1,ENSGALG00010023726,100857383
PNPO,1,ENSG00000108439,55163
PNRC1,5,ENSGALG00010003437,421817
PNRC1,5,ENSG00000146278,10957
PNRC2,8,ENSGALG00010015555,419688
PNRC2,8,ENSG00000189266,55629
POC1A,2,ENSG00000164087,25886
POC1B,2,ENSGALG00010013276,417889
POC1B,2,ENSG00000139323,282809
POC5,2,ENSG00000152359,134359
PODN,7,ENSDARG00000019025,100536479
PODN,7,ENSG00000174348,127435
PODNL1,10,ENSG00000288195,79883
PODXL,8,ENSG00000128567,5420
PODXL,8,ENSGALG00010006076,395755
PODXL2,8,ENSG00000114631,50512
POF1B,8,ENSGALG00010018283,422268
POF1B,8,ENSG00000124429,79983
POFUT1,4,ENSG00000101346,23509
POFUT1,4,ENSGALG00010013307,395070
POFUT2,2,ENSG00000186866,23275
POGK,2,ENSG00000143157,57645
POGLUT1,2,ENSGALG00010007917,418455
POGLUT1,2,ENSG00000163389,56983
POGZ,6,ENSG00000143442,23126
POGZ,6,ENSGALG00010027983,429985
POLA1,2,ENSGALG00010002087,418593
POLA1,2,ENSG00000101868,5422
POLA2,2,ENSGALG00010001378,100859759
POLA2,2,ENSG00000014138,23649
POLB,1,ENSG00000070501,5423
POLB,1,ENSGALG00010018030,426794
POLD2,2,ENSG00000106628,5425
POLD2,2,ENSGALG00010019049,107057377
POLD3,2,ENSG00000077514,10714
POLD3,2,ENSGALG00010001829,419053
POLD4,2,ENSG00000175482,57804
POLE2,2,ENSG00000100479,5427
POLE2,2,ENSGALG00010019101,423567
POLE3,2,ENSG00000148229,54107
POLE3,2,ENSGALG00010027932,417275
POLE4,3,ENSG00000115350,56655
POLE4,3,ENSGALG00010028068,107055326
POLG,3,ENSGALG00010016150,404292
POLG,3,ENSG00000140521,5428
POLH,2,ENSGALG00010006998,395102
POLH,2,ENSG00000170734,5429
POLI,2,ENSG00000101751,11201
POLK,1,ENSGALG00010010980,374003
POLK,1,ENSG00000122008,51426
POLL,2,ENSGALG00010019104,423853
POLL,2,ENSG00000166169,27343
POLM,3,ENSG00000122678,27434
POLN,1,ENSG00000130997,353497
POLR1A,2,ENSG00000068654,25885
POLR1A,2,ENSGALG00010017763,422910
POLR1B,2,ENSGALG00010018971,101749883
POLR1B,2,ENSG00000125630,84172
POLR1C,1,ENSGALG00010009699,421452
POLR1C,1,ENSG00000171453,9533
POLR1D,2,ENSGALG00010012318,428713
POLR1D,2,ENSG00000186184,51082
POLR1E,2,ENSGALG00010001171,426805
POLR1E,2,ENSG00000137054,64425
POLR2A,1,ENSG00000284832,5430
POLR2A,1,ENSGALG00010002148,107056305
POLR2B,1,ENSGALG00010003676,422621
POLR2B,1,ENSG00000047315,5431
POLR2C,1,ENSG00000102978,5432
POLR2C,1,ENSGALG00010022241,415635
POLR2D,2,ENSG00000144231,5433
POLR2D,2,ENSGALG00010024115,424754
POLR2E,1,ENSGALG00010027995,420103
POLR2E,1,ENSG00000099817,5434
POLR2G,1,ENSG00000168002,5436
POLR2H,2,ENSG00000163882,5437
POLR2H,2,ENSGALG00010015987,424954
POLR2I,2,ENSGALG00010001929,426289
POLR2I,2,ENSG00000105258,5438
POLR2J,1,ENSG00000005075,5439
POLR2J2,1,ENSG00000228049,246721
POLR2J3,9,ENSG00000168255,123258399
POLR2J3,9,ENSG00000285437,548644
POLR2K,2,ENSG00000147669,5440
POLR2L,1,ENSG00000177700,5441
POLR2L,1,ENSGALG00010024343,770704
POLR3A,1,ENSG00000148606,11128
POLR3A,1,ENSGALG00010020737,423727
POLR3B,1,ENSGALG00010011025,418071
POLR3B,1,ENSG00000013503,55703
POLR3C,2,ENSG00000186141,10623
POLR3D,2,ENSG00000168495,661
POLR3E,2,ENSGALG00010018948,416620
POLR3E,2,ENSG00000058600,55718
POLR3F,2,ENSGALG00010018588,416723
POLR3F,2,ENSG00000132664,10621
POLR3G,4,ENSG00000113356,10622
POLR3GL,4,ENSG00000121851,84265
POLR3H,1,ENSGALG00010010891,417990
POLR3H,1,ENSG00000100413,171568
POLR3K,1,ENSGALG00010019082,768505
POLR3K,1,ENSG00000161980,51728
POM121,3,ENSG00000196313,9883
POM121C,3,ENSG00000272391,100101267
POM121L12,12,ENSG00000221900,285877
POM121L2,3,ENSG00000158553,94026
POMC,8,ENSGALG00010010556,422011
POMC,8,ENSG00000115138,5443
POMGNT1,4,ENSG00000085998,55624
POMGNT1,4,ENSGALG00010023073,429097
POMGNT2,4,ENSGALG00010016471,428446
POMGNT2,4,ENSG00000144647,84892
POMK,4,ENSG00000185900,84197
POMK,4,ENSGALG00010007812,422491
POMP,2,ENSGALG00010005060,418925
POMP,2,ENSG00000132963,51371
POMT1,3,ENSG00000130714,10585
POMT1,3,ENSGALG00010028175,417175
POMT2,2,ENSG00000009830,29954
PON1,5,ENSG00000005421,5444
PON1,5,ENSGALG00010002904,395830
PON2,3,ENSG00000105854,5445
PON3,6,ENSG00000105852,5446
POP1,2,ENSG00000104356,10940
POP1,2,ENSGALG00010011673,425567
POP4,2,ENSG00000105171,10775
POP4,2,ENSGALG00010023896,768362
POP5,2,ENSGALG00010023093,416973
POP5,2,ENSG00000167272,51367
POP7,2,ENSG00000172336,10248
POPDC2,8,ENSG00000121577,64091
POPDC3,6,ENSG00000132429,64208
POPDC3,6,ENSGALG00010013335,395434
POR,1,ENSG00000127948,5447
POR,1,ENSGALG00010029617,417520
PORCN,4,ENSG00000102312,64840
POSTN,2,ENSG00000133110,10631
POSTN,2,ENSDARG00000043806,378983
POSTN,2,ENSGALG00010002373,395429
POT1,5,ENSGALG00010001194,404538
POT1,5,ENSG00000128513,25913
POTED,2,ENSG00000166351,317754
POTEF,2,ENSG00000196604,728378
POTEG,2,ENSG00000187537,404785
POTEH,2,ENSG00000198062,23784
POTEI,2,ENSG00000196834,653269
POTEJ,2,ENSG00000222038,653781
POU1F1,5,ENSG00000064835,5449
POU1F1,5,ENSGALG00010007661,374215
POU2F1,6,ENSGALG00010008180,396463
POU2F1,6,ENSG00000143190,5451
POU2F2,6,ENSG00000028277,5452
POU2F3,7,ENSG00000137709,25833
POU2F3,7,ENSGALG00010025953,428240
POU3F1,2,ENSG00000185668,5453
POU3F1,2,ENSGALG00010017832,430270
POU3F2,4,ENSGALG00010004399,107053103
POU3F2,4,ENSG00000184486,5454
POU3F3,4,ENSG00000198914,5455
POU3F3,4,ENSGALG00010013125,107051987
POU3F4,4,ENSG00000196767,5456
POU3F4,4,ENSGALG00010019346,100857422
POU4F1,4,ENSG00000152192,5457
POU4F1,4,ENSGALG00010000726,100857623
POU4F2,4,ENSGALG00010006572,428735
POU4F2,4,ENSG00000151615,5458
POU4F3,4,ENSGALG00010012802,107054548
POU4F3,4,ENSG00000091010,5459
POU5F1,8,ENSG00000237582,5460
POU5F1B,8,ENSG00000212993,5462
POU6F1,8,ENSG00000184271,5463
PP2D1,4,ENSG00000183977,151649
PP2D1,4,ENSGALG00010001770,428440
PPA1,2,ENSG00000180817,5464
PPA2,2,ENSG00000138777,27068
PPA2,2,ENSGALG00010006259,422539
PPAN-P2RY11,2,ENSG00000243207,692312
PPARA,6,ENSGALG00010023058,374120
PPARA,6,ENSG00000186951,5465
PPARD,7,ENSG00000112033,5467
PPARD,7,ENSGALG00010027545,395479
PPARG,8,ENSG00000132170,5468
PPARG,8,ENSGALG00010027917,373928
PPARGC1A,8,ENSGALG00010010006,422815
PPARGC1A,8,ENSDARG00000067829,553418
PPARGC1A,8,ENSG00000109819,10891
PPARGC1B,8,ENSGALG00010008209,416148
PPARGC1B,8,ENSG00000155846,133522
PPAT,1,ENSGALG00010014883,422743
PPAT,1,ENSG00000128059,5471
PPBP,12,ENSG00000163736,5473
PPCDC,1,ENSG00000138621,60490
PPCDC,1,ENSGALG00010023694,427477
PPCS,2,ENSG00000127125,79717
PPCS,2,ENSGALG00010017651,100859789
PPDPF,8,ENSG00000125534,79144
PPDPF,8,ENSGALG00010023193,419245
PPEF1,2,ENSG00000086717,5475
PPEF1,2,ENSGALG00010003030,427999
PPEF2,2,ENSGALG00010004139,422640
PPEF2,2,ENSG00000156194,5470
PPEF2,2,ENSDARG00000104980,100537120
PPFIA1,4,ENSGALG00010024757,423147
PPFIA1,4,ENSG00000288198,8500
PPFIA2,4,ENSGALG00010012450,417877
PPFIA2,4,ENSG00000139220,8499
PPFIA3,4,ENSG00000177380,8541
PPFIA4,4,ENSGALG00010025188,421155
PPFIA4,4,ENSG00000143847,8497
PPFIBP1,4,ENSG00000110841,8496
PPFIBP1,4,ENSGALG00010013123,418219
PPFIBP2,4,ENSG00000166387,8495
PPFIBP2,4,ENSGALG00010021474,428843
PPHLN1,8,ENSGALG00010001838,417792
PPHLN1,8,ENSG00000134283,51535
PPIA,2,ENSG00000196262,5478
PPIA,2,ENSGALG00010018554,776282
PPIAL4C,16,ENSG00000288867,653598
PPIAL4G,16,ENSG00000236334,644591
PPIB,2,ENSG00000166794,5479
PPIC,8,ENSGALG00010001213,768427
PPIC,8,ENSG00000168938,5480
PPID,2,ENSG00000171497,5481
PPID,2,ENSGALG00010008825,428725
PPIF,2,ENSG00000108179,10105
PPIG,2,ENSG00000138398,9360
PPIH,2,ENSGALG00010017634,419507
PPIH,2,ENSG00000171960,10465
PPIL1,1,ENSGALG00010024847,100859332
PPIL1,1,ENSG00000137168,51645
PPIL2,2,ENSG00000100023,23759
PPIL2,2,ENSGALG00010024387,416775
PPIL3,1,ENSG00000240344,53938
PPIL3,1,ENSGALG00010024807,424075
PPIL4,2,ENSGALG00010005468,421625
PPIL4,2,ENSG00000131013,85313
PPIL6,2,ENSGALG00010014142,421764
PPIL6,2,ENSG00000185250,285755
PPL,8,ENSGALG00010018583,408044
PPL,8,ENSG00000118898,5493
PPM1A,2,ENSGALG00010016903,423525
PPM1A,2,ENSG00000100614,5494
PPM1B,2,ENSG00000138032,5495
PPM1B,2,ENSGALG00010020386,421404
PPM1D,4,ENSGALG00010029198,417644
PPM1D,4,ENSG00000170836,8493
PPM1E,2,ENSGALG00010029230,417627
PPM1E,2,ENSG00000175175,22843
PPM1F,8,ENSG00000100034,9647
PPM1F,8,ENSGALG00010024346,416772
PPM1G,2,ENSG00000115241,5496
PPM1G,2,ENSGALG00010008988,421986
PPM1H,4,ENSG00000111110,57460
PPM1H,4,ENSGALG00010013252,771760
PPM1J,9,ENSGALG00010027516,419873
PPM1J,9,ENSG00000155367,333926
PPM1K,5,ENSG00000163644,152926
PPM1L,2,ENSGALG00010001142,429162
PPM1L,2,ENSG00000163590,151742
PPM1M,9,ENSGALG00010027445,415941
PPM1M,9,ENSG00000164088,132160
PPME1,2,ENSG00000214517,51400
PPME1,2,ENSGALG00010002478,419058
PPOX,1,ENSG00000143224,5498
PPOX,1,ENSGALG00010027540,107051238
PPP1CB,2,ENSGALG00010019972,396019
PPP1CB,2,ENSG00000213639,5500
PPP1CC,2,ENSGALG00010025621,416872
PPP1CC,2,ENSG00000186298,5501
PPP1R10,2,ENSG00000204569,5514
PPP1R11,2,ENSG00000233314,6992
PPP1R12A,5,ENSG00000058272,4659
PPP1R12A,5,ENSGALG00010013333,396020
PPP1R12B,5,ENSGALG00010026355,395478
PPP1R12B,5,ENSG00000077157,4660
PPP1R12C,6,ENSG00000125503,54776
PPP1R13B,5,ENSG00000088808,23368
PPP1R13L,8,ENSG00000104881,10848
PPP1R14A,8,ENSG00000167641,94274
PPP1R14B,6,ENSG00000173457,26472
PPP1R14C,8,ENSG00000198729,81706
PPP1R14C,8,ENSGALG00010005553,421630
PPP1R14D,4,ENSGALG00010022220,423205
PPP1R14D,4,ENSG00000166143,54866
PPP1R15A,8,ENSG00000087074,23645
PPP1R15B,8,ENSG00000158615,84919
PPP1R16A,4,ENSG00000160972,84988
PPP1R16B,4,ENSDARG00000079860,799771
PPP1R16B,4,ENSGALG00010023740,419170
PPP1R16B,4,ENSG00000101445,26051
PPP1R17,9,ENSG00000106341,10842
PPP1R17,9,ENSGALG00010019657,420753
PPP1R18,7,ENSG00000230341,107987457
PPP1R1A,8,ENSG00000135447,5502
PPP1R1A,8,ENSGALG00010025650,100857781
PPP1R1C,8,ENSG00000150722,151242
PPP1R2,2,ENSG00000184203,5504
PPP1R2,2,ENSGALG00010017453,424894
PPP1R21,5,ENSG00000162869,129285
PPP1R21,5,ENSGALG00010017797,421287
PPP1R26,8,ENSG00000196422,9858
PPP1R27,8,ENSG00000288186,116729
PPP1R35,5,ENSG00000160813,221908
PPP1R36,4,ENSGALG00010017463,776144
PPP1R36,4,ENSG00000165807,145376
PPP1R37,4,ENSG00000104866,284352
PPP1R3A,8,ENSG00000154415,5506
PPP1R3A,8,ENSGALG00010001526,101747406
PPP1R3B,3,ENSG00000285343,79660
PPP1R3B,3,ENSGALG00010003108,422630
PPP1R3C,6,ENSG00000119938,5507
PPP1R3C,6,ENSGALG00010020572,425328
PPP1R3D,6,ENSG00000132825,5509
PPP1R3D,6,ENSGALG00010024564,419220
PPP1R3F,10,ENSG00000049769,89801
PPP1R3G,9,ENSG00000219607,648791
PPP1R3G,9,ENSDARG00000104576,100330524
PPP1R7,1,ENSGALG00010023332,424844
PPP1R7,1,ENSG00000115685,5510
PPP1R8,2,ENSGALG00010012709,419564
PPP1R8,2,ENSG00000117751,5511
PPP1R9A,4,ENSGALG00010002868,420568
PPP1R9A,4,ENSG00000158528,55607
PPP2CA,1,ENSGALG00010015861,416318
PPP2CA,1,ENSG00000113575,5515
PPP2R1A,2,ENSG00000105568,5518
PPP2R1B,2,ENSG00000137713,5519
PPP2R2A,2,ENSG00000221914,5520
PPP2R2A,2,ENSGALG00010018438,419523
PPP2R2B,2,ENSGALG00010013921,416350
PPP2R2B,2,ENSG00000156475,5521
PPP2R2C,2,ENSG00000074211,5522
PPP2R2C,2,ENSGALG00010011465,422858
PPP2R2D,2,ENSG00000175470,55844
PPP2R2D,2,ENSGALG00010001369,423970
PPP2R3A,2,ENSG00000073711,5523
PPP2R3A,2,ENSGALG00010022681,424733
PPP2R3B,2,ENSG00000292327,28227
PPP2R3C,2,ENSG00000092020,55012
PPP2R5A,2,ENSGALG00010019534,421372
PPP2R5A,2,ENSDARG00000027017,562460
PPP2R5A,2,ENSG00000066027,5525
PPP2R5B,2,ENSG00000068971,5526
PPP2R5C,2,ENSG00000078304,5527
PPP2R5C,2,ENSGALG00010016787,423460
PPP2R5D,2,ENSG00000112640,5528
PPP2R5D,2,ENSGALG00010018428,421250
PPP2R5E,2,ENSG00000154001,5529
PPP2R5E,2,ENSGALG00010017701,423512
PPP3CA,2,ENSG00000138814,5530
PPP3CA,2,ENSGALG00010005416,395113
PPP3CB,2,ENSG00000107758,5532
PPP3CB,2,ENSGALG00010021244,378890
PPP3CC,2,ENSG00000120910,5533
PPP3R2,2,ENSG00000188386,5535
PPP4C,2,ENSG00000149923,5531
PPP4R1,1,ENSG00000154845,9989
PPP4R1,1,ENSGALG00010001803,425903
PPP4R2,2,ENSGALG00010020329,416098
PPP4R2,2,ENSG00000163605,151987
PPP4R4,2,ENSGALG00010017439,423430
PPP4R4,2,ENSG00000278326,57718
PPP5C,2,ENSG00000011485,5536
PPP6C,2,ENSG00000119414,5537
PPP6C,2,ENSGALG00010027960,772354
PPP6R3,2,ENSGALG00010025835,423116
PPP6R3,2,ENSG00000110075,55291
PPRC1,5,ENSG00000148840,23082
PPT2,2,ENSG00000206256,9374
PPTC7,2,ENSG00000196850,160760
PPTC7,2,ENSGALG00010025569,416869
PPWD1,1,ENSG00000113593,23398
PPWD1,1,ENSGALG00010012210,427163
PPY,11,ENSGALG00010024981,395564
PPY,11,ENSG00000108849,5539
PQLC2,2,ENSGALG00010020594,419472
PRAC1,15,ENSG00000159182,84366
PRADC1,5,ENSG00000135617,84279
PRAF2,8,ENSG00000292222,11230
PRAM1,8,ENSG00000133246,84106
PRAME,12,ENSG00000185686,23532
PRAMEF1,15,ENSG00000116721,65121
PRAMEF10,14,ENSG00000282663,343071
PRAMEF12,12,ENSG00000116726,390999
PRAMEF13,15,ENSG00000282741,400736
PRAMEF14,15,ENSG00000204481,729528
PRAMEF15,6,ENSG00000204501,653619
PRAMEF17,14,ENSG00000204479,391004
PRAMEF18,6,ENSG00000282212,391003
PRAMEF2,15,ENSG00000282817,65122
PRAMEF20,6,ENSG00000204478,645425
PRAMEF22,6,ENSG00000293551,653606
PRAMEF4,6,ENSG00000282584,400735
PRAMEF5,6,ENSG00000282424,343068
PRAMEF6,6,ENSG00000282119,440561
PRAMEF7,12,ENSG00000279195,441871
PRAMEF8,12,ENSG00000282583,391002
PRAMEF9,6,ENSG00000282298,343070
PRAP1,9,ENSG00000165828,118471
PRAP1,9,ENSGALG00010022512,770818
PRB2,2,ENSG00000121335,653247
PRB3,15,ENSG00000275624,5544
PRB4,2,ENSG00000274839,5545
PRC1,2,ENSG00000198901,9055
PRC1,2,ENSGALG00010000055,770336
PRCC,4,ENSG00000143294,5546
PRCC,4,ENSGALG00010027334,425977
PRCP,2,ENSG00000137509,5547
PRCP,2,ENSGALG00010007811,428096
PRDM1,6,ENSG00000057657,639
PRDM1,6,ENSGALG00010013292,445340
PRDM10,6,ENSG00000170325,56980
PRDM10,6,ENSGALG00010023248,419729
PRDM11,8,ENSG00000019485,56981
PRDM11,8,ENSGALG00010021738,423174
PRDM12,4,ENSG00000130711,59335
PRDM12,4,ENSGALG00010027588,417183
PRDM13,4,ENSGALG00010004136,107053098
PRDM13,4,ENSG00000112238,59336
PRDM14,5,ENSGALG00010003759,100858709
PRDM14,5,ENSG00000147596,63978
PRDM15,8,ENSDARG00000098867,566512
PRDM15,8,ENSG00000141956,63977
PRDM15,8,ENSGALG00010010948,418531
PRDM16,6,ENSG00000142611,63976
PRDM16,6,ENSGALG00010019648,419388
PRDM2,8,ENSGALG00010021029,419478
PRDM2,8,ENSG00000116731,7799
PRDM4,8,ENSG00000110851,11108
PRDM4,8,ENSGALG00010015583,418065
PRDM5,8,ENSG00000138738,11107
PRDM5,8,ENSGALG00010005434,422673
PRDM6,5,ENSG00000061455,93166
PRDM6,5,ENSGALG00010001215,426800
PRDM7,5,ENSG00000126856,11105
PRDM8,8,ENSG00000152784,56978
PRDM9,5,ENSG00000292167,56979
PRDX1,1,ENSG00000117450,5052
PRDX1,1,ENSGALG00010026128,424598
PRDX2,1,ENSG00000167815,7001
PRDX3,1,ENSG00000165672,10935
PRDX3,1,ENSGALG00010002225,428986
PRDX4,1,ENSG00000123131,10549
PRDX4,1,ENSGALG00010003214,418601
PRDX5,1,ENSG00000126432,25824
PRDX6,1,ENSGALG00010013528,429062
PRDX6,1,ENSG00000117592,9588
PREB,2,ENSG00000138073,10113
PREB,2,ENSGALG00010009186,100858986
PRELID1,3,ENSG00000169230,27166
PRELID1,3,ENSGALG00010009514,395819
PRELID2,5,ENSG00000186314,153768
PREP,1,ENSG00000085377,5550
PREP,1,ENSGALG00010013317,421785
PREPL,1,ENSGALG00010020443,421405
PREPL,1,ENSG00000138078,9581
PREX1,4,ENSGALG00010023974,419210
PREX1,4,ENSG00000124126,57580
PREX2,4,ENSGALG00010004241,420172
PREX2,4,ENSG00000046889,80243
PRF1,8,ENSGALG00010028016,101750363
PRF1,8,ENSG00000180644,5551
PRG2,10,ENSG00000186652,5553
PRG3,9,ENSG00000156575,10394
PRG4,8,ENSG00000116690,10216
PRH2,14,ENSG00000272803,5555
PRICKLE1,4,ENSGALG00010001843,417793
PRICKLE1,4,ENSG00000139174,144165
PRICKLE2,4,ENSGALG00010020194,771427
PRICKLE2,4,ENSG00000163637,166336
PRICKLE3,8,ENSDARG00000073996,570116
PRICKLE3,8,ENSG00000012211,4007
PRICKLE4,11,ENSG00000278224,29964
PRIM1,2,ENSGALG00010025232,426646
PRIM1,2,ENSG00000198056,5557
PRIMA1,8,ENSG00000274089,145270
PRIMA1,8,ENSGALG00010016935,772317
PRIMPOL,2,ENSG00000164306,201973
PRIMPOL,2,ENSGALG00010007085,422549
PRKAA1,2,ENSGALG00010014397,427185
PRKAA1,2,ENSG00000132356,5562
PRKAA2,2,ENSG00000162409,5563
PRKAA2,2,ENSGALG00010026595,429110
PRKAB1,2,ENSG00000111725,5564
PRKAB1,2,ENSGALG00010023322,416986
PRKAB2,2,ENSGALG00010013451,427017
PRKAB2,2,ENSG00000131791,5565
PRKACA,2,ENSG00000288516,5566
PRKACB,2,ENSG00000142875,5567
PRKACG,2,ENSG00000165059,5568
PRKAG1,1,ENSGALG00010024650,429688
PRKAG1,1,ENSG00000181929,5571
PRKAG2,1,ENSG00000106617,51422
PRKAG2,1,ENSGALG00010027135,420435
PRKAG3,1,ENSGALG00010021564,424208
PRKAG3,1,ENSG00000115592,53632
PRKAR1A,1,ENSGALG00010029399,417438
PRKAR1A,1,ENSG00000108946,5573
PRKAR1B,1,ENSGALG00010022184,416446
PRKAR1B,1,ENSG00000188191,5575
PRKAR2A,1,ENSG00000114302,5576
PRKAR2A,1,ENSGALG00010020764,100858827
PRKAR2B,1,ENSGALG00010009073,769420
PRKAR2B,1,ENSG00000005249,5577
PRKAR2B,1,ENSDARG00000036446,100331387
PRKCA,3,ENSDARG00000099841,100333967
PRKCA,3,ENSG00000154229,5578
PRKCA,3,ENSGALG00010029209,417430
PRKCB,3,ENSG00000166501,5579
PRKCB,3,ENSGALG00010018355,416567
PRKCD,5,ENSGALG00010028105,415905
PRKCD,5,ENSG00000163932,5580
PRKCE,2,ENSGALG00010018393,421409
PRKCE,2,ENSG00000171132,5581
PRKCG,3,ENSG00000126583,5582
PRKCH,2,ENSGALG00010017816,423518
PRKCH,2,ENSG00000027075,5583
PRKCI,4,ENSG00000163558,5584
PRKCI,4,ENSGALG00010016692,424991
PRKCQ,5,ENSGALG00010005409,776459
PRKCQ,5,ENSG00000065675,5588
PRKCZ,4,ENSGALG00010020059,419399
PRKCZ,4,ENSG00000067606,5590
PRKD1,4,ENSG00000184304,5587
PRKD1,4,ENSGALG00010005458,423302
PRKD3,4,ENSGALG00010007141,421478
PRKD3,4,ENSG00000115825,23683
PRKDC,2,ENSGALG00010005415,395376
PRKDC,2,ENSG00000253729,5591
PRKG1,2,ENSG00000185532,5592
PRKG1,2,ENSGALG00010022828,423682
PRKG2,2,ENSGALG00010003198,428753
PRKG2,2,ENSG00000138669,5593
PRKRA,4,ENSG00000180228,8575
PRKRIP1,2,ENSG00000128563,79706
PRKRIP1,2,ENSGALG00010029299,417508
PRKX,2,ENSGALG00010001466,418656
PRKX,2,ENSG00000183943,5613
PRLH,8,ENSGALG00010012236,424018
PRLH,8,ENSG00000071677,51052
PRLHR,4,ENSG00000119973,2834
PRLHR,4,ENSDARG00000099953,100002553
PRLHR,4,ENSGALG00010002056,428985
PRLR,8,ENSG00000113494,5618
PRLR,8,ENSGALG00010014796,395660
PRM2,12,ENSG00000122304,5620
PRM3,12,ENSG00000178257,58531
PRMT2,5,ENSG00000160310,3275
PRMT3,2,ENSGALG00010020215,422975
PRMT3,2,ENSG00000185238,10196
PRMT5,2,ENSGALG00010003985,101750306
PRMT5,2,ENSG00000100462,10419
PRMT6,2,ENSG00000198890,55170
PRMT7,2,ENSGALG00010023024,415620
PRMT7,2,ENSG00000132600,54496
PRMT8,1,ENSGALG00010024622,425989
PRMT8,1,ENSG00000111218,56341
PRMT8,1,ENSDARG00000040633,556054
PRND,11,ENSG00000171864,23627
PRNT,14,ENSG00000180259,149830
PROB1,11,ENSG00000228672,389333
PROC,6,ENSG00000115718,5624
PROC,6,ENSGALG00010023116,395085
PRODH,2,ENSG00000100033,5625
PROK1,8,ENSGALG00010027333,428257
PROK1,8,ENSG00000143125,84432
PROK2,8,ENSG00000163421,60675
PROK2,8,ENSGALG00010019225,771674
PROKR1,8,ENSGALG00010017887,421263
PROKR1,8,ENSG00000169618,10887
PROKR2,8,ENSG00000101292,128674
PROM2,9,ENSGALG00010018273,428200
PROM2,9,ENSG00000292084,150696
PROP1,5,ENSG00000280635,5626
PROS1,8,ENSGALG00010006254,418430
PROS1,8,ENSG00000184500,5627
PROSER1,8,ENSG00000120685,80209
PROSER1,8,ENSGALG00010002742,418891
PROSER2,8,ENSG00000148426,254427
PROSER2,8,ENSGALG00010005724,419101
PROX1,6,ENSG00000117707,5629
PROX1,6,ENSGALG00010020704,395802
PROZ,8,ENSGALG00010014742,418746
PROZ,8,ENSG00000126231,8858
PRPF18,2,ENSG00000165630,8559
PRPF18,2,ENSGALG00010005699,419036
PRPF19,2,ENSGALG00010020449,430767
PRPF19,2,ENSG00000110107,27339
PRPF3,2,ENSGALG00010028606,426667
PRPF3,2,ENSG00000117360,9129
PRPF31,2,ENSG00000276421,26121
PRPF38A,2,ENSGALG00010024877,771795
PRPF38A,2,ENSG00000134748,84950
PRPF38B,1,ENSG00000134186,55119
PRPF39,2,ENSG00000185246,55015
PRPF39,2,ENSGALG00010018312,423595
PRPF4,2,ENSGALG00010027948,417270
PRPF4,2,ENSG00000136875,9128
